Type Objet,Commune,geo_shape,geo,Adresse
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.384871444579042, 48.848573905655115], ""type"": ""Point""}","48.848573905655115, 2.384871444579042",PASSAGE JACQUELINE GIRAUD
FONTAINE_BOIS,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.3807569329284255, 48.86585007945306], ""type"": ""Point""}","48.86585007945306, 2.3807569329284255",15F AVENUE JEAN AICARD
FONTNE_WALLACE,PARIS 4EME ARRONDISSEMENT,"{""coordinates"": [2.347714599415338, 48.85539729079763], ""type"": ""Point""}","48.85539729079763, 2.347714599415338",PLACE LOUIS LEPINE
FONTNE_WALLACE,PARIS 4EME ARRONDISSEMENT,"{""coordinates"": [2.3455744155900913, 48.854856079522065], ""type"": ""Point""}","48.854856079522065, 2.3455744155900913",7 BOULEVARD DU PALAIS
FONTNE_WALLACE,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.3694370002833693, 48.854300212763484], ""type"": ""Point""}","48.854300212763484, 2.3694370002833693",1F BOULEVARD RICHARD LENOIR
FONTNE_WALLACE,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.399263660459305, 48.84788874656888], ""type"": ""Point""}","48.84788874656888, 2.399263660459305",2F  AVENUE DU TRONE
FONTNE_WALLACE,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3630504092528195, 48.82405354004806], ""type"": ""Point""}","48.82405354004806, 2.3630504092528195",9F RUE FRERES ASTIER LA VIGERIE
FONTNE_WALLACE,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3487399978770562, 48.82749542823815], ""type"": ""Point""}","48.82749542823815, 2.3487399978770562",38F  RUE DE LA BUTTE AUX CAILLES
FONTNE_WALLACE,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.336117768996339, 48.82437977826482], ""type"": ""Point""}","48.82437977826482, 2.336117768996339",63F AVENUE RENE COTY
FONTNE_WALLACE,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.332300310308697, 48.82769951101377], ""type"": ""Point""}","48.82769951101377, 2.332300310308697",PLACE DES DROITS DE L ENFANT
FONTNE_WALLACE,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.3030752823538245, 48.84188379345311], ""type"": ""Point""}","48.84188379345311, 2.3030752823538245",4F  PLACE DU GENERAL BEURET
FONTNE_WALLACE,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.378001710368754, 48.83165894696759], ""type"": ""Point""}","48.83165894696759, 2.378001710368754",4  RUE JEAN ANOUILH
FONTNE_WALLACE,PARIS 4EME ARRONDISSEMENT,"{""coordinates"": [2.359543988361551, 48.8554548446335], ""type"": ""Point""}","48.8554548446335, 2.359543988361551",face 14  RUE DE RIVOLI
FTNE_PETILLANTE,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.409760027702165, 48.86625251483256], ""type"": ""Point""}","48.86625251483256, 2.409760027702165",RUE DULAURE
FTNE_PETILLANTE,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.374826230726253, 48.86076146615173], ""type"": ""Point""}","48.86076146615173, 2.374826230726253",BOULEVARD VOLTAIRE
BORNE_FONTAINE,PARIS 4EME ARRONDISSEMENT,"{""coordinates"": [2.3475509842265874, 48.85582582786694], ""type"": ""Point""}","48.85582582786694, 2.3475509842265874",23 QUAI DE LA CORSE-PASQUALE PAOLI
FONTAINE_2EN1,PARIS 6EME ARRONDISSEMENT,"{""coordinates"": [2.3292156794389562, 48.844735841456085], ""type"": ""Point""}","48.844735841456085, 2.3292156794389562",1 RUE STANISLAS
FONTAINE_2EN1,PARIS 4EME ARRONDISSEMENT,"{""coordinates"": [2.3552451510772405, 48.85630806507105], ""type"": ""Point""}","48.85630806507105, 2.3552451510772405",1-3 PLACE BAUDOYER
FONTAINE_2EN1,PARIS 4EME ARRONDISSEMENT,"{""coordinates"": [2.3510658825359942, 48.85650591978857], ""type"": ""Point""}","48.85650591978857, 2.3510658825359942",PLACE DE L HOTEL DE VILLE
FONTAINE_ALBIEN,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2753608239013485, 48.86523500868814], ""type"": ""Point""}","48.86523500868814, 2.2753608239013485",3F SQUARE LAMARTINE
FONTAINE_ARCEAU,PARIS 9EME ARRONDISSEMENT,"{""coordinates"": [2.3280029701991043, 48.87310003291939], ""type"": ""Point""}","48.87310003291939, 2.3280029701991043",19 RUE AUBER
FONTAINE_ARCEAU,PARIS 9EME ARRONDISSEMENT,"{""coordinates"": [2.347820416545127, 48.87302301213903], ""type"": ""Point""}","48.87302301213903, 2.347820416545127",3 RUE SAINTE CECILE
FONTAINE_ARCEAU,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.3173345027598176, 48.84121747919553], ""type"": ""Point""}","48.84121747919553, 2.3173345027598176",34  BOULEVARD DE VAUGIRARD
FONTAINE_ARCEAU,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.3727094628261525, 48.85846178991202], ""type"": ""Point""}","48.85846178991202, 2.3727094628261525",23 RUE DU CHEMIN VERT
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.4189525803558047, 48.828208714207534], ""type"": ""Point""}","48.828208714207534, 2.4189525803558047",ROUTE CEINTURE LAC DAUMESNIL
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.4103728123937005, 48.83253300612357], ""type"": ""Point""}","48.83253300612357, 2.4103728123937005",ILE DE BERCY
FONTAINE_BOIS,PARIS 7EME ARRONDISSEMENT,"{""coordinates"": [2.300101116728372, 48.85346752004517], ""type"": ""Point""}","48.85346752004517, 2.300101116728372",AVENUE CHARLES RISLER
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.416627156953506, 48.83140057743249], ""type"": ""Point""}","48.83140057743249, 2.416627156953506",18F  ROUTE CEINTURE LAC DAUMESNIL
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3544302221288707, 48.81854472544921], ""type"": ""Point""}","48.81854472544921, 2.3544302221288707",BOULEVARD KELLERMANN
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.35535911158564, 48.81768633492469], ""type"": ""Point""}","48.81768633492469, 2.35535911158564",PARC KELLERMANN
FONTAINE_BOIS,PARIS 5EME ARRONDISSEMENT,"{""coordinates"": [2.3506605896480237, 48.847622808362665], ""type"": ""Point""}","48.847622808362665, 2.3506605896480237",19F SQUARE PAUL LANGEVIN
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.406491080256913, 48.83880394149127], ""type"": ""Point""}","48.83880394149127, 2.406491080256913",21 RUE ROTTEMBOURG
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.379551820221954, 48.82999177887768], ""type"": ""Point""}","48.82999177887768, 2.379551820221954",22  RUE THOMAS MANN
FONTAINE_BOIS,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.325437871250677, 48.895935227898256], ""type"": ""Point""}","48.895935227898256, 2.325437871250677",30F  RUE JACQUES KELLNER
FONTAINE_BOIS,PARIS 6EME ARRONDISSEMENT,"{""coordinates"": [2.3343433245580516, 48.85370612530932], ""type"": ""Point""}","48.85370612530932, 2.3343433245580516",SQUARE FELIX DESRUELLES
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3498670485065034, 48.83452916976874], ""type"": ""Point""}","48.83452916976874, 2.3498670485065034",8F  RUE EMILE DESLANDRES
FONTAINE_BOIS,PARIS 10EME ARRONDISSEMENT,"{""coordinates"": [2.366415427753152, 48.87828089660586], ""type"": ""Point""}","48.87828089660586, 2.366415427753152",162F  QUAI DE JEMMAPES
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2716136499678283, 48.85166407624786], ""type"": ""Point""}","48.85166407624786, 2.2716136499678283",40  RUE JEAN DE LA FONTAINE
FONTAINE_BOIS,PARIS 4EME ARRONDISSEMENT,"{""coordinates"": [2.3654382024088902, 48.85578603593997], ""type"": ""Point""}","48.85578603593997, 2.3654382024088902",PLACE DES VOSGES
FONTAINE_BOIS,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.3148001291417297, 48.891451003773916], ""type"": ""Point""}","48.891451003773916, 2.3148001291417297",PARC CLICHY BATIGNOLLES MARTIN LUTHER KING
FONTAINE_BOIS,PARIS 8EME ARRONDISSEMENT,"{""coordinates"": [2.318967372023059, 48.866870703213884], ""type"": ""Point""}","48.866870703213884, 2.318967372023059",JARDIN DES CHAMPS ELYSEES
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.3898262455438988, 48.86691239250952], ""type"": ""Point""}","48.86691239250952, 2.3898262455438988",3 RUE ELISA BOREY
FONTAINE_BOIS,PARIS 8EME ARRONDISSEMENT,"{""coordinates"": [2.3063668233246637, 48.87906463820347], ""type"": ""Point""}","48.87906463820347, 2.3063668233246637",PARC MONCEAU
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.3985900966496, 48.88186311134737], ""type"": ""Point""}","48.88186311134737, 2.3985900966496",SQUARE DE LA BUTTE DU CHAPEAU ROUGE
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.397149498904863, 48.88233042709574], ""type"": ""Point""}","48.88233042709574, 2.397149498904863",BOULEVARD D ALGERIE
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.404864499757201, 48.86063094771795], ""type"": ""Point""}","48.86063094771795, 2.404864499757201",126  RUE DE BAGNOLET
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.4013572549083473, 48.854244627424215], ""type"": ""Point""}","48.854244627424215, 2.4013572549083473",JARDIN CASQUE D OR
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.265142630468662, 48.868581315703295], ""type"": ""Point""}","48.868581315703295, 2.265142630468662",ROUTE DE LA MUETTE A NEUILLY
FONTAINE_BOIS,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.3011069732248997, 48.8314116783982], ""type"": ""Point""}","48.8314116783982, 2.3011069732248997",4  PLACE JACQUES MARETTE
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.4486463596412813, 48.837336009200655], ""type"": ""Point""}","48.837336009200655, 2.4486463596412813",LIEU DIT CARTOUCHERIE
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.4408366701487147, 48.83859246935667], ""type"": ""Point""}","48.83859246935667, 2.4408366701487147",PARC FLORAL
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.388895817272231, 48.884617242384934], ""type"": ""Point""}","48.884617242384934, 2.388895817272231",RUE DE LA SOLIDARITE
FONTAINE_BOIS,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.318831905244666, 48.89860803722127], ""type"": ""Point""}","48.89860803722127, 2.318831905244666",AVENUE DES JARDINS
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3283720996550086, 48.83818997437977], ""type"": ""Point""}","48.83818997437977, 2.3283720996550086",AVENUE DE L EST
FONTAINE_BOIS,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.2730713567911476, 48.841430675968454], ""type"": ""Point""}","48.841430675968454, 2.2730713567911476",PARC ANDRE CITROEN
FONTAINE_BOIS,PARIS 17EME ARRONDISSEMENT,"{""coordinates"": [2.2893699182883203, 48.880809939337276], ""type"": ""Point""}","48.880809939337276, 2.2893699182883203",BOULEVARD PEREIRE
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.376244552020334, 48.895552890297964], ""type"": ""Point""}","48.895552890297964, 2.376244552020334",RUE CURIAL
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.39244282982111, 48.88588107377795], ""type"": ""Point""}","48.88588107377795, 2.39244282982111",ALLEE DE FONTAINEBLEAU
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.380765476771277, 48.87787338297298], ""type"": ""Point""}","48.87787338297298, 2.380765476771277",AVENUE DU GENERAL SAN MARTIN
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.3638875962927064, 48.89674269634302], ""type"": ""Point""}","48.89674269634302, 2.3638875962927064",RUE DU PRE
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.440338277536059, 48.82918793947953], ""type"": ""Point""}","48.82918793947953, 2.440338277536059",ROUTE DE LA FALUERE
FONTNE_WALLACE,PARIS 10EME ARRONDISSEMENT,"{""coordinates"": [2.368527226672069, 48.875979574590154], ""type"": ""Point""}","48.875979574590154, 2.368527226672069",31F RUE JULIETTE DODU
FONTNE_WALLACE,PARIS 6EME ARRONDISSEMENT,"{""coordinates"": [2.3333840674390363, 48.85439695141177], ""type"": ""Point""}","48.85439695141177, 2.3333840674390363",2  PLACE SAINT GERMAIN DES PRES
FONTNE_WALLACE,PARIS 6EME ARRONDISSEMENT,"{""coordinates"": [2.3240468306883755, 48.844120034578474], ""type"": ""Point""}","48.844120034578474, 2.3240468306883755",4F  PLACE DU 18 JUIN 1940
FONTNE_WALLACE,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.3911524102765687, 48.864982074609046], ""type"": ""Point""}","48.864982074609046, 2.3911524102765687",16F  RUE DES MURIERS
FONTNE_WALLACE,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.331147722921364, 48.824043190636495], ""type"": ""Point""}","48.824043190636495, 2.331147722921364",113 RUE BEAUNIER
FONTNE_WALLACE,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.404064994850246, 48.85223552430097], ""type"": ""Point""}","48.85223552430097, 2.404064994850246",66F  RUE TOLAIN
FTNE_PETILLANTE,PARIS 4EME ARRONDISSEMENT,"{""coordinates"": [2.3504136311380663, 48.859896826430266], ""type"": ""Point""}","48.859896826430266, 2.3504136311380663",4  PLACE EDMOND MICHELET
BORNE_FONTAINE,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.343968240323762, 48.8991522563466], ""type"": ""Point""}","48.8991522563466, 2.343968240323762",47 AVENUE LA PTE DE CLIGNANCOURT
FONTAINE_2EN1,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.394417671161461, 48.86494784903574], ""type"": ""Point""}","48.86494784903574, 2.394417671161461",1F AVENUE GAMBETTA
FONTAINE_2EN1,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3329422066856065, 48.81757552279866], ""type"": ""Point""}","48.81757552279866, 2.3329422066856065",152  AVENUE PAUL VAILLANT COUTURIER
FONTAINE_2EN1,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3211675762338397, 48.83712782678548], ""type"": ""Point""}","48.83712782678548, 2.3211675762338397",RUE DE L OUEST
FONTAINE_ARCEAU,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3676397307194077, 48.82264050486304], ""type"": ""Point""}","48.82264050486304, 2.3676397307194077",113 RUE REGNAULT
FONTAINE_ARCEAU,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.395472119730662, 48.84857669915774], ""type"": ""Point""}","48.84857669915774, 2.395472119730662",1S PLACE DE LA NATION
FONTAINE_BOIS,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.3714253711419055, 48.863356384494786], ""type"": ""Point""}","48.863356384494786, 2.3714253711419055",102F  BOULEVARD RICHARD LENOIR
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.423232212920635, 48.824266814257186], ""type"": ""Point""}","48.824266814257186, 2.423232212920635",AVENUE DE GRAVELLE
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.460659138520174, 48.83848009171255], ""type"": ""Point""}","48.83848009171255, 2.460659138520174",ROUTE DE LA CASCADE
FONTAINE_BOIS,PARIS 12EME ARRONDISSEMENT,"{""coordinates"": [2.4143330423992055, 48.832783927892365], ""type"": ""Point""}","48.832783927892365, 2.4143330423992055",ROUTE CEINTURE LAC DAUMESNIL
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2622092061791337, 48.86388645736939], ""type"": ""Point""}","48.86388645736939, 2.2622092061791337",CHEMIN CEINTURE LAC INFERIEUR
FONTAINE_BOIS,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.373719939443544, 48.860513031881034], ""type"": ""Point""}","48.860513031881034, 2.373719939443544",82  BOULEVARD VOLTAIRE
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3198038663294427, 48.83381394309442], ""type"": ""Point""}","48.83381394309442, 2.3198038663294427",PLACE DE LA GARENNE
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.3847717969812585, 48.87121478380837], ""type"": ""Point""}","48.87121478380837, 2.3847717969812585",PARC DE BELLEVILLE
FONTAINE_BOIS,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.3062339328115815, 48.839455511610595], ""type"": ""Point""}","48.839455511610595, 2.3062339328115815",SQUARE NECKER
FONTAINE_BOIS,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.296582091817189, 48.842683686030625], ""type"": ""Point""}","48.842683686030625, 2.296582091817189",SQUARE SAINT LAMBERT
FONTAINE_BOIS,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.300474463861205, 48.84013374425612], ""type"": ""Point""}","48.84013374425612, 2.300474463861205",10F  PLACE ADOLPHE CHERIOUX
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2573548814883124, 48.85868443217417], ""type"": ""Point""}","48.85868443217417, 2.2573548814883124",AVENUE DE L HIPPODROME
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3737454088258967, 48.83626645669166], ""type"": ""Point""}","48.83626645669166, 2.3737454088258967",7 RUE GEORGE BALANCHINE
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.347854394385781, 48.819338116627264], ""type"": ""Point""}","48.819338116627264, 2.347854394385781",RUE THOMIRE
FONTAINE_BOIS,PARIS 6EME ARRONDISSEMENT,"{""coordinates"": [2.3370279962756983, 48.844133322315884], ""type"": ""Point""}","48.844133322315884, 2.3370279962756983",PLACE ANDRE HONNORAT
FONTAINE_BOIS,PARIS 7EME ARRONDISSEMENT,"{""coordinates"": [2.2959344826077555, 48.85958333262902], ""type"": ""Point""}","48.85958333262902, 2.2959344826077555",RUE DE L UNIVERSITE
FONTAINE_BOIS,PARIS 7EME ARRONDISSEMENT,"{""coordinates"": [2.3000671123156984, 48.85400218585689], ""type"": ""Point""}","48.85400218585689, 2.3000671123156984",AVENUE CHARLES RISLER
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.3670872514900316, 48.88955453190415], ""type"": ""Point""}","48.88955453190415, 2.3670872514900316",92F  RUE D AUBERVILLIERS
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.3533780456019224, 48.88571475439574], ""type"": ""Point""}","48.88571475439574, 2.3533780456019224",19F RUE POLONCEAU
FONTAINE_BOIS,PARIS 11EME ARRONDISSEMENT,"{""coordinates"": [2.38154358230376, 48.85266184157724], ""type"": ""Point""}","48.85266184157724, 2.38154358230376",SQUARE DE RAOUL NORDLING
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.228583990374939, 48.8579596587482], ""type"": ""Point""}","48.8579596587482, 2.228583990374939",ALLEE DU BORD DE L EAU
FONTAINE_BOIS,PARIS 9EME ARRONDISSEMENT,"{""coordinates"": [2.3318171668277383, 48.8768872212454], ""type"": ""Point""}","48.8768872212454, 2.3318171668277383",SQUARE DE LA TRINITE
FONTAINE_BOIS,PARIS 4EME ARRONDISSEMENT,"{""coordinates"": [2.3577610630430534, 48.85380065026537], ""type"": ""Point""}","48.85380065026537, 2.3577610630430534",SQUARE ALBERT SCHWEITZER
FONTAINE_BOIS,PARIS 13EME ARRONDISSEMENT,"{""coordinates"": [2.3545573854210486, 48.82126276324478], ""type"": ""Point""}","48.82126276324478, 2.3545573854210486",83F RUE DAMESME
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.409166256804789, 48.852114052521294], ""type"": ""Point""}","48.852114052521294, 2.409166256804789",JARDIN DE LA GARE DE CHARONNE
FONTAINE_BOIS,PARIS 8EME ARRONDISSEMENT,"{""coordinates"": [2.3068092753611014, 48.878552924703484], ""type"": ""Point""}","48.878552924703484, 2.3068092753611014",PARC MONCEAU
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.39996899968847, 48.881332451383955], ""type"": ""Point""}","48.881332451383955, 2.39996899968847",SQUARE DE LA BUTTE DU CHAPEAU ROUGE
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2586933685574806, 48.879645396835265], ""type"": ""Point""}","48.879645396835265, 2.2586933685574806",ROUTE DE LA MUETTE A NEUILLY
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.3199345111250027, 48.83190733894492], ""type"": ""Point""}","48.83190733894492, 2.3199345111250027",RUE DES THERMOPYLES
FONTAINE_BOIS,PARIS 19EME ARRONDISSEMENT,"{""coordinates"": [2.387518171364567, 48.88448698275577], ""type"": ""Point""}","48.88448698275577, 2.387518171364567",RUE D HAUTPOUL
FONTAINE_BOIS,PARIS 20EME ARRONDISSEMENT,"{""coordinates"": [2.3880083380937296, 48.86254339910088], ""type"": ""Point""}","48.86254339910088, 2.3880083380937296",AVENUE DE L OUEST
FONTAINE_BOIS,PARIS 15EME ARRONDISSEMENT,"{""coordinates"": [2.2763205805430813, 48.84080690884519], ""type"": ""Point""}","48.84080690884519, 2.2763205805430813",13F RUE DE LA MONTAGNE DE LA FAGE
FONTAINE_BOIS,PARIS 16EME ARRONDISSEMENT,"{""coordinates"": [2.2432456190287144, 48.86724549899986], ""type"": ""Point""}","48.86724549899986, 2.2432456190287144",ROUTE DES MOULINS
FONTAINE_BOIS,PARIS 18EME ARRONDISSEMENT,"{""coordinates"": [2.363038340388293, 48.88798913881891], ""type"": ""Point""}","48.88798913881891, 2.363038340388293",ESPLANADE NATHALIE SARRAUTE
FONTAINE_BOIS,PARIS 10EME ARRONDISSEMENT,"{""coordinates"": [2.3590340054317664, 48.87915112768116], ""type"": ""Point""}","48.87915112768116, 2.3590340054317664",RUE D ALSACE
FONTAINE_BOIS,PARIS 14EME ARRONDISSEMENT,"{""coordinates"": [2.30527433201093, 48.828126704443996], ""type"": ""Point""}","48.828126704443996, 2.30527433201093",RUE VERCINGETORIX
FONTNE_WALLACE,PARIS 8EME ARRONDISSEMENT,"{""coordinates"": [2.318745355371094, 48.865900635840006], ""type"": ""Point""}","48.865900635840006, 2.318745355371094",1S AVENUE DES CHAMPS ELYSEES
FONTNE_WALLACE,PARIS 5EME ARRONDISSEMENT,"{""coordinates"": [2.3472252531242823, 48.85260436470173], ""type"": ""Point""}","48.85260436470173, 2.3472252531242823",37 RUE DE LA BUCHERIE
